orf	UNIPROT	GENENAME	SGD	OG	HAS_ORTHOLOG	len_ref	len_msa.yk11	n_snp	f_snp	len_msa.fungi	pid.fungi	n_species	f_species	n_matched.fungi	n_mismatched.fungi	n_indel.fungi	f_matched.fungi	f_indel.fungi	r4s.fungi	iq_cat.fungi	leisr_up.fungi	leisr_global.fungi	leisr_local.fungi	n_strains	f_strains	n_matched.yk11	n_indel.yk11	f_matched.yk11	f_mismatched.yk11	f_indel.yk11	r4s.yk11	leisr_up.yk11	leisr_global.yk11	leisr_local.yk11
YDR122W	P13185	KIN1	S000002529	3RR20	TRUE	1064	1064	218	0.20488721804511278	1622	0.2443609022556391	14	1	80	804	648	0.07518796992481203	0.6090225563909775	1.617464107142857	2.2640977443609023	691.2383988807746	-20.124519795673788	-17.448725460252156	1012	1	846	0	0.7951127819548872	0.20488721804511278	0	0.12054147086466166	4.368616910388623	-11.449967730885769	-9.001426942109408
YDR125C	Q04623	ECM18	S000002532	3RTME	TRUE	453	453	117	0.2582781456953642	765	0.07064017660044153	14	1	30	421	156	0.06622516556291391	0.3443708609271523	1.9625490066225166	3.0728476821192054	667.3378108632022	-23.219162259878118	-21.379984336320476	1012	1	336	0	0.7417218543046358	0.2582781456953642	0	0.1451579757174393	4.035568271288411	-12.112891209733402	-9.483430135932318
YDR127W	P08566	ARO1	S000002534	3RRXJ	TRUE	1588	1588	184	0.11586901763224182	1641	0.3790931989924433	14	1	413	986	536	0.2600755667506297	0.33753148614609574	0.8371505100755667	2.0623425692695214	49.2234336592345	-13.908327124491736	-11.979364433476228	1012	1	1404	0	0.8841309823677582	0.11586901763224182	0	NA	5.546670371368772	-8.864479690792708	-6.694598310222877
YDR129C	P32599	SAC6	S000002536	3RS1M	TRUE	642	642	70	0.10903426791277258	667	0.543613707165109	13	0.9285714285714286	255	293	642	0.397196261682243	1	0.5004195482866044	1.7601246105919004	4.757698129710675	-9.952263978522433	-8.469842969674538	1012	1	572	0	0.8909657320872274	0.10903426791277258	0	0.05677636137071651	NA	NA	NA
YDR132C	Q03900	YDR132C	S000002539	3RSZY	TRUE	495	495	102	0.20606060606060606	707	0.10909090909090913	14	1	50	441	214	0.10101010101010101	0.43232323232323233	1.6303040404040403	2.515151515151515	510.24518134025516	-20.977051024709844	-19.2360971770801	1012	1	393	0	0.793939393939394	0.20606060606060606	0	0.1268770282828283	3.917662913990752	-11.185630893169106	-8.654981450177694
YDR135C	P39109	YCF1	S000002542	3RTV3	TRUE	1515	1515	179	0.11815181518151815	2326	0.11353135313531348	14	1	168	1343	149	0.11089108910891089	0.09834983498349835	1.4793743234323433	2.3405940594059405	328.2935855799839	-21.37358818418019	-18.988327887640903	1012	1	1336	0	0.8818481848184818	0.11815181518151815	0	0.06761820792079208	5.317641602736226	-8.300289363497965	-6.407645009834012
YDR137W	P16664	RGP1	S000002544	3RR59	TRUE	663	663	146	0.22021116138763197	1377	0.0301659125188537	14	1	13	643	255	0.0196078431372549	0.38461538461538464	1.8288120663650076	2.497737556561086	442.215556899101	-23.78955817161072	-22.54519109964461	1012	1	517	0	0.779788838612368	0.22021116138763197	0	0.167038173453997	3.541097214944543	-12.92531728298167	-9.772093607767863
YDR140W	Q03920	MTQ2	S000002547	3RT5E	TRUE	221	221	34	0.15384615384615385	281	0.3076923076923077	14	1	68	153	17	0.3076923076923077	0.07692307692307693	1.2600948868778281	2.5475113122171944	94.45017545847111	-18.517675427067893	-16.330149646615816	1012	1	187	0	0.8461538461538461	0.15384615384615385	0	0.08469433936651584	4.030831663864912	-10.735986393046792	-7.962743419634498
YDR141C	Q03921	DOP1	S000002548	3RS15	TRUE	1698	1698	267	0.15724381625441697	2140	0.08362779740871618	14	1	38	1556	1228	0.02237926972909305	0.7232037691401649	1.3880833333333333	2.314487632508834	217.40781589856658	-20.61872648158087	-18.978637255665515	1012	1	1431	0	0.842756183745583	0.15724381625441697	0	0.049808212014134275	7.670897450276312	-6.688818257596944	-5.728000293761383
YDR142C	P39108	PEX7	S000002549	3RSI2	TRUE	375	375	53	0.14133333333333334	424	0.2453333333333333	14	1	58	283	155	0.15466666666666667	0.41333333333333333	1.0342802666666666	2.3306666666666667	164.26785086905588	-16.631049672557985	-14.783789739339204	1012	1	322	0	0.8586666666666667	0.14133333333333334	0	0.12694507733333332	5.333335590888262	-9.612827702395041	-7.002901832767913
YDR143C	P22470	SAN1	S000002550	3RU9Y	TRUE	610	610	144	0.2360655737704918	1213	0.024590163934426257	14	1	15	595	318	0.02459016393442623	0.521311475409836	2.3602429508196723	2.7311475409836063	1479.1670776252186	-25.085338973385326	-23.672190086268806	1012	1	466	0	0.7639344262295082	0.2360655737704918	0	0.11359637704918032	4.242729172622145	-11.615082427531318	-9.2802397567905075
YDR144C	P53379	MKC7	S000002551	3RRIR	TRUE	596	596	130	0.2181208053691275	3053	0.03355704697986572	14	1	20	576	161	0.03355704697986577	0.2701342281879195	2.001578523489933	2.442953020134228	810.0016306298437	-24.317940456322624	-22.354368878982754	1012	1	466	0	0.7818791946308725	0.2181208053691275	0	0.16532520302013423	3.902742518565802	-13.161087901822595	-9.895186320290849
YDR145W	Q03761	TAF12	S000002552	3RTB7	TRUE	539	539	101	0.18738404452690166	1425	0.10204081632653061	14	1	53	484	177	0.09833024118738404	0.32838589981447125	1.3952038961038962	2.515769944341373	784.2571709833838	-21.142302854711353	-19.23649613646762	1012	1	438	0	0.8126159554730983	0.18738404452690166	0	0.09068331354359926	6.226661054651494	-8.245503260311457	-6.744681139533784
YDR147W	Q03764	EKI1	S000002554	3RRVK	TRUE	534	534	111	0.20786516853932585	941	0.15543071161048694	14	1	35	451	337	0.06554307116104868	0.6310861423220974	1.5275028089887641	2.662921348314607	789.993657505011	-21.127610751908666	-19.178921539697274	1012	1	423	0	0.7921348314606742	0.20786516853932585	0	0.12324231835205993	3.864902945739861	-11.651302153548228	-9.004905212648456
YDR148C	P19262	KGD2	S000002555	3RSQB	TRUE	463	463	51	0.1101511879049676	502	0.39956803455723544	14	1	181	278	67	0.39092872570194387	0.1447084233261339	1.1026760259179265	2.1965442764578835	415.600045585981	-15.22309477652234	-12.782057976190936	1012	1	412	0	0.8898488120950324	0.1101511879049676	0	0.0378266717062635	11.396582147767575	-5.107482780501674	-4.451128736058975
YDR150W	Q00402	NUM1	S000002557	3RT2X	TRUE	2748	2748	512	0.18631732168850074	4460	0.025836972343522557	14	1	4	2677	2520	0.001455604075691412	0.9170305676855895	2.3490651018922852	2.7168850072780204	3488.190849157778	-23.24832529358392	-21.99812094225296	1012	1	2236	0	0.8136826783114993	0.18631732168850074	0	NA	3.5065609738026273	-13.544476772228732	-10.282592860605916
YDR151C	P47976	CTH1	S000002558	3RUFG	TRUE	325	325	73	0.2246153846153846	604	0.1446153846153846	14	1	36	278	198	0.11076923076923077	0.6092307692307692	2.0250467692307694	2.76	774.9731591756452	-21.269733816433572	-19.114300760622676	1012	1	252	0	0.7753846153846153	0.2246153846153846	0	0.08403529538461538	6.023086255261432	-8.381040062798027	-6.882782692452121
YDR152W	Q03768	GIR2	S000002559	3RU0H	TRUE	265	265	55	0.20754716981132076	347	0.16981132075471694	14	1	41	220	49	0.15471698113207547	0.18490566037735848	1.3456033962264151	2.788679245283019	120.14903288121006	-19.49424533365502	-17.611086448232655	1012	1	210	0	0.7924528301886793	0.20754716981132076	0	0.11369394716981132	4.744229936119125	-9.01037101817679	-7.008109580809099
YDR155C	P14832	CPR1	S000002562	3RRTM	TRUE	162	162	7	0.043209876543209874	661	0.537037037037037	14	1	87	75	0	0.5370370370370371	0	0.404385987654321	1.9753086419753085	4.732498830599236	-9.015443687317262	-7.840096901052652	1011	0.9990118577075099	155	162	0.9567901234567902	0.043209876543209874	1	0.016657512345679013	41.976729838998594	-3.3642024953962895	-3.1396015445689653
YDR158W	P13663	HOM2	S000002565	3RSRQ	TRUE	365	365	36	0.09863013698630137	410	0.5506849315068494	14	1	200	164	8	0.547945205479452	0.021917808219178082	0.4675422465753425	1.8575342465753424	4.556875639612134	-9.954992975768564	-8.431620358150482	1012	1	329	0	0.9013698630136986	0.09863013698630137	0	0.03155432876712329	11.883087661962437	-4.794728126647041	-4.1741924099501295
YDR159W	P46674	SAC3	S000002566	3RTT6	TRUE	1301	1301	258	0.19830899308224442	1668	0.11990776325903152	14	1	141	1145	580	0.1083781706379708	0.4458109146810146	1.9809174481168332	2.33358954650269	1018.5557418664542	-23.61536256725449	-21.274795355546267	1012	1	1043	0	0.8016910069177555	0.19830899308224442	0	0.1149890760953113	4.2555539435189536	-10.97962359447725	-8.511204868330912
YDR160W	Q03770	SSY1	S000002567	3RSAE	TRUE	852	852	114	0.13380281690140844	996	0.12910798122065725	14	1	35	742	545	0.04107981220657277	0.6396713615023474	1.5461071596244131	2.2758215962441315	240.38900236545808	-20.838234393609767	-18.760950903922087	1012	1	738	0	0.8661971830985915	0.13380281690140844	0	0.1046542265258216	3.7891807142285567	-11.33880003425982	-8.179082415890965
YDR161W	Q03771	ACL4	S000002568	3RTBM	TRUE	387	387	54	0.13953488372093023	470	0.13178294573643412	14	1	9	336	266	0.023255813953488372	0.6873385012919897	1.2399509043927648	2.356589147286822	263.39181966601086	-18.65197380929417	-17.112687266350743	1012	1	333	0	0.8604651162790697	0.13953488372093023	0	0.08321218863049096	3.669816262167749	-10.572473345480825	-7.615474616967304
YDR162C	Q12163	NBP2	S000002569	3RUEA	TRUE	236	236	44	0.1864406779661017	685	0.1652542372881356	14	1	29	197	134	0.1228813559322034	0.5677966101694916	1.6986275423728814	2.6059322033898304	684.4826854377401	-18.64223128312271	-16.455324337894307	1012	1	192	0	0.8135593220338984	0.1864406779661017	0	0.07619978813559322	5.017979852461303	-8.448046778770898	-6.648161239980983
YDR163W	Q03772	CWC15	S000002570	3RV7Y	TRUE	175	175	44	0.25142857142857145	383	0.08571428571428574	14	1	14	160	39	0.08	0.22285714285714286	2.3780173714285713	2.48	1203.7825636300365	-25.686623719061835	-23.267881866243464	1012	1	131	0	0.7485714285714286	0.25142857142857145	0	0.16676193142857143	2.8887671168829465	-16.139718409110962	-11.177129884587933
YDR164C	P30619	SEC1	S000002571	3RSJX	TRUE	724	724	104	0.143646408839779	847	0.1533149171270718	14	1	45	613	465	0.062154696132596686	0.6422651933701657	1.1633093922651934	2.531767955801105	60.88794335098367	-17.750802619479316	-16.175207389198484	1012	1	620	0	0.856353591160221	0.143646408839779	0	0.05203206077348066	6.931931371673338	-6.809625032664955	-5.682096566446034
YDR165W	Q03774	TRM82	S000002572	3RRU5	TRUE	444	444	93	0.20945945945945946	671	0.1351351351351351	14	1	33	384	231	0.07432432432432433	0.5202702702702703	1.4720256756756758	2.5968468468468466	251.87285110324643	-20.626711874773303	-18.819811620247197	1012	1	351	0	0.7905405405405406	0.20945945945945946	0	NA	3.443969589720444	-12.227679803383719	-9.101204186932366
YDR166C	P89102	SEC5	S000002573	3RSAZ	TRUE	971	971	134	0.1380020597322348	1220	0.07003089598352219	14	1	36	903	597	0.037075180226570546	0.6148300720906282	1.3453540679711637	2.277033985581874	242.3107868490217	-19.889811537692374	-18.38529345915927	1012	1	837	0	0.8619979402677652	0.1380020597322348	0	0.0507179526261586	7.450191915259437	-6.514772689946701	-5.49704329445365
YDR167W	Q12030	TAF10	S000002574	3RUYZ	TRUE	206	206	15	0.07281553398058252	332	0.3398058252427184	14	1	70	136	43	0.33980582524271846	0.2087378640776699	1.0857056796116504	2.1262135922330097	104.79938419199881	-15.09007695805716	-12.78765643339432	1012	1	191	0	0.9271844660194175	0.07281553398058252	0	0.02932955339805825	10.104946297823302	-5.201377796554519	-4.2221512813742645
YDR168W	P06101	CDC37	S000002575	3RTJS	TRUE	506	506	68	0.13438735177865613	580	0.22332015810276684	14	1	20	393	375	0.039525691699604744	0.741106719367589	1.198397233201581	2.1205533596837944	163.96019981653347	-17.567721528080654	-15.623093420045928	1012	1	438	0	0.8656126482213439	0.13438735177865613	0	0.046097794466403164	7.685484957887098	-6.329457823153089	-5.381136768650481
YDR169C	Q12427	STB3	S000002576	3RTR6	TRUE	513	513	106	0.20662768031189083	883	0.09941520467836262	14	1	38	462	270	0.07407407407407407	0.5263157894736842	1.6922035087719298	2.686159844054581	554.4892564859438	-21.111765783870037	-19.22614624561035	1012	1	407	0	0.7933723196881092	0.20662768031189083	0	0.1639187543859649	3.3624072504494147	-14.018038162509285	-10.569633569754876
YDR172W	P05453	SUP35	S000002579	3RSAR	TRUE	685	685	83	0.12116788321167883	859	0.4335766423357664	14	1	177	388	306	0.2583941605839416	0.4467153284671533	0.8074149927007299	2.0569343065693433	122.31449429970594	-13.201320751097649	-11.256442437307177	1012	1	602	0	0.8788321167883212	0.12116788321167883	0	0.13645145401459854	4.856991074790243	-9.552600390411357	-6.813007328327593
YDR173C	P07250	ARG82	S000002580	3RS81	TRUE	355	355	83	0.23380281690140844	478	0.18028169014084505	14	1	25	291	244	0.07042253521126761	0.6873239436619718	1.801628338028169	2.4873239436619716	849.8055251207774	-21.206742536967727	-18.78258167501721	1012	1	272	0	0.7661971830985915	0.23380281690140844	0	0.11727928169014085	4.125503512189378	-10.045239801032292	-8.112639161230861
YDR174W	Q03973	HMO1	S000002581	3RSRS	TRUE	246	246	26	0.10569105691056911	774	0.12195121951219512	14	1	7	216	162	0.028455284552845527	0.6585365853658537	1.1178569105691056	2.2560975609756095	11.613154331769833	-16.899695808054126	-15.278490057116116	1012	1	220	0	0.8943089430894309	0.10569105691056911	0	0.04810063414634146	7.429624452613542	-6.068570804335606	-5.038492603110463
YDR175C	Q03976	RSM24	S000002582	3RTR9	TRUE	319	319	60	0.18808777429467086	467	0.15360501567398122	14	1	42	270	43	0.13166144200626959	0.13479623824451412	1.2515721003134797	2.3793103448275863	161.86027855227755	-19.183059129936535	-17.628372956056413	1012	1	259	0	0.8119122257053292	0.18808777429467086	0	0.10999662382445141	4.525182103402022	-9.313661623951592	-7.206752318992835
YDR176W	P32494	NGG1	S000002583	3RRSA	TRUE	702	702	122	0.1737891737891738	969	0.18376068376068377	14	1	122	573	172	0.1737891737891738	0.245014245014245	1.4801296296296296	2.0997150997150995	461.4775425747099	-19.054732035009312	-16.845736353465334	1012	1	580	0	0.8262108262108262	0.1737891737891738	0	0.11770070085470086	4.361626877102265	-10.174697590720845	-7.708781560586105
YDR177W	P21734	UBC1	S000002584	3RR2R	TRUE	215	215	19	0.08837209302325581	244	0.4372093023255814	14	1	94	121	5	0.4372093023255814	0.023255813953488372	0.5971363255813954	2.1209302325581394	6.763665079233649	-11.058445502201218	-9.482730863299578	1012	1	196	0	0.9116279069767442	0.08837209302325581	0	0.03233400930232558	11.848486951108649	-5.056478961173913	-4.208930852202075
YDR178W	P37298	SDH4	S000002585	3RUM2	TRUE	181	181	28	0.15469613259668508	240	0.16022099447513816	14	1	27	152	28	0.14917127071823205	0.15469613259668508	1.4095718232044199	2.287292817679558	226.85998002669086	-19.51964962726172	-17.699812416975867	1012	1	153	0	0.8453038674033149	0.15469613259668508	0	0.048217513812154694	9.292512607066001	-5.655675318585801	-4.825615037443178
YDR179W-A	Q03983	NVJ3	S000002587	3RTYB	TRUE	463	463	111	0.23974082073434125	839	0.015118790496760237	14	1	6	456	118	0.012958963282937365	0.2548596112311015	2.3611287257019438	2.7408207343412525	608.9627503478985	-27.132623408504838	-25.714674693269668	1012	1	352	0	0.7602591792656588	0.23974082073434125	0	0.2150104060475162	2.901245129932851	-17.037181799001498	-12.693126972695511
YDR180W	Q04002	SCC2	S000002588	3RT8P	TRUE	1493	1493	270	0.18084393837910248	2131	0.02076356329537843	14	1	14	1462	1159	0.009377093101138647	0.7762893503014066	2.132425586068319	2.6329537843268587	568.8602655422607	-24.303946443260706	-22.7475088567455	1012	1	1223	0	0.8191560616208975	0.18084393837910248	0	0.07892030207635634	4.900651923492194	-9.108435207933258	-7.327336819672233
YDR181C	Q04003	SAS4	S000002589	3RU5N	TRUE	481	481	132	0.27442827442827444	1052	0.047817047817047764	14	1	16	458	293	0.033264033264033266	0.6091476091476091	2.250741372141372	2.9022869022869022	1065.2369833174173	-22.253408179350465	-20.712890633553748	1012	1	349	0	0.7255717255717256	0.27442827442827444	0	NA	24.41777153453966	-12.231320987949005	-10.172368058826208
YDR182W	P40986	CDC1	S000002590	3RT69	TRUE	491	491	83	0.1690427698574338	837	0.1731160896130346	14	1	67	406	208	0.1364562118126273	0.42362525458248473	1.7646346639511201	2.309572301425662	270.19420236013605	-21.54006139878187	-19.138922708294004	1012	1	408	0	0.8309572301425662	0.1690427698574338	0	0.07027776374745417	5.005064683317185	-8.691432445328802	-6.982338072535512
YDR185C	Q04006	UPS3	S000002593	3RUCC	TRUE	179	179	25	0.13966480446927373	209	0.2793296089385475	14	1	50	129	7	0.27932960893854747	0.03910614525139665	0.9738480446927374	2.206703910614525	59.133586625216914	-16.621233949134385	-14.646365398954407	1012	1	154	0	0.8603351955307262	0.13966480446927373	0	0.06537405586592179	4.097391560258459	-9.813530765455928	-7.070591386840885
YDR188W	P39079	CCT6	S000002596	3RS4Q	TRUE	546	546	58	0.10622710622710622	584	0.5366300366300366	14	1	131	253	317	0.23992673992673993	0.5805860805860806	0.46011846153846153	1.7820512820512822	5.266136915552278	-9.601119747258803	-8.154501170055289	1012	1	488	0	0.8937728937728938	0.10622710622710622	0	0.03187980769230769	9.76107740445362	-5.2719359186623	-4.491816774463048
YDR189W	P22213	SLY1	S000002597	3RT5I	TRUE	666	666	75	0.11261261261261261	745	0.2792792792792793	14	1	168	480	63	0.25225225225225223	0.0945945945945946	0.8560277777777778	2.175675675675676	80.62067925260017	-14.143497221328838	-12.53920305547053	1012	1	591	0	0.8873873873873874	0.11261261261261261	0	0.059833512012012015	6.734425544127339	-7.033330221291402	-5.665255156950791
YDR190C	Q03940	RVB1	S000002598	3RRFD	TRUE	463	463	43	0.09287257019438445	494	0.611231101511879	14	1	282	180	7	0.6090712742980562	0.01511879049676026	0.3765693952483801	1.8034557235421167	28.18580113974555	-8.395734990262671	-7.030242279126346	1012	1	420	0	0.9071274298056156	0.09287257019438445	0	0.0237204060475162	14.22638544040445	-4.377608763830797	-3.9046032023156925
YDR191W	P53688	HST4	S000002599	3RSMF	TRUE	370	370	54	0.14594594594594595	734	0.16216216216216217	14	1	53	310	93	0.14324324324324325	0.25135135135135134	1.402790810810811	2.2756756756756755	302.1711018715245	-19.547003034068723	-17.669961674829892	1012	1	316	0	0.8540540540540541	0.14594594594594595	0	0.15845096216216217	3.309945613436696	-12.675962016271006	-9.28524316697538
YDR192C	P49686	NUP42	S000002600	3RT44	TRUE	430	430	121	0.2813953488372093	1891	0.023255813953488413	14	1	8	420	151	0.018604651162790697	0.3511627906976744	2.7477306976744185	2.6232558139534885	1562.051835094455	-27.746933766201902	-26.448815483590582	1012	1	309	0	0.7186046511627907	0.2813953488372093	0	0.20385746279069766	3.503439341967374	-18.44709130725061	-13.837967547506356
YDR194C	P15424	MSS116	S000002602	3RS1K	TRUE	664	664	74	0.11144578313253012	862	0.09337349397590367	14	1	39	602	385	0.058734939759036146	0.5798192771084337	1.9137606927710844	2.7981927710843375	263.51551097930405	-22.911530186382112	-20.818324196163985	1012	1	590	0	0.8885542168674698	0.11144578313253012	0	0.1223295391566265	4.370129261816438	-10.161154439805236	-7.223346559174631
